날짜,위치,업종,매출
201912,서울,시계/귀금속/안경,201425
202001,서울,시계/귀금속/안경,191793
202002,서울,시계/귀금속/안경,175588
202003,서울,시계/귀금속/안경,154771
202004,서울,시계/귀금속/안경,165281
201901,서울,화장품,245217
201902,서울,화장품,210548
201903,서울,화장품,251921
201904,서울,화장품,238668
201905,서울,화장품,250431
201906,서울,화장품,240902
201907,서울,화장품,231100
201908,서울,화장품,233112
201909,서울,화장품,215136
201910,서울,화장품,235934
201911,서울,화장품,232901
201912,서울,화장품,238223
202001,서울,화장품,226149
202002,서울,화장품,207467
202003,서울,화장품,184313
202004,서울,화장품,193715
201901,서울,연료,2507052
201902,서울,연료,2216700
201903,서울,연료,2524854
201904,서울,연료,2504898
201905,서울,연료,2716282
201906,서울,연료,2583850
201907,서울,연료,2566747
201908,서울,연료,2748775
201909,서울,연료,2505495
201910,서울,연료,2683359
201911,서울,연료,2720731
201912,서울,연료,2799852
202001,서울,연료,2727185
202002,서울,연료,2416052
202003,서울,연료,2333011
202004,서울,연료,2117983
201901,서울,가구/가전,1262882
201902,서울,가구/가전,1163903
201903,서울,가구/가전,1430280
201904,서울,가구/가전,1268250
201905,서울,가구/가전,1428125
201906,서울,가구/가전,1230078
201907,서울,가구/가전,1313486
201908,서울,가구/가전,1284287
201909,서울,가구/가전,1129700
201910,서울,가구/가전,1177194
201911,서울,가구/가전,1229948
201912,서울,가구/가전,1181619
202001,서울,가구/가전,1214098
202002,서울,가구/가전,1209746
202003,서울,가구/가전,1269307
202004,서울,가구/가전,1261647
201901,서울,가구,185582
201902,서울,가구,177747
201903,서울,가구,205344
201904,서울,가구,183900
201905,서울,가구,175731
201906,서울,가구,175220
201907,서울,가구,177643
201908,서울,가구,184189
201909,서울,가구,178369
201910,서울,가구,194618
201911,서울,가구,170556
201912,서울,가구,189373
202001,서울,가구,171274
202002,서울,가구,187233
202003,서울,가구,191836
202004,서울,가구,196150
201901,서울,가전제품/정보통신기기,1077300
201902,서울,가전제품/정보통신기기,986156
201903,서울,가전제품/정보통신기기,1224936
201904,서울,가전제품/정보통신기기,1084349
201905,서울,가전제품/정보통신기기,1252394
201906,서울,가전제품/정보통신기기,1054858
201907,서울,가전제품/정보통신기기,1135843
201908,서울,가전제품/정보통신기기,1100097
201909,서울,가전제품/정보통신기기,951332
201910,서울,가전제품/정보통신기기,982577
201911,서울,가전제품/정보통신기기,1059392
201912,서울,가전제품/정보통신기기,992246
202001,서울,가전제품/정보통신기기,1042824
202002,서울,가전제품/정보통신기기,1022512
202003,서울,가전제품/정보통신기기,1077471
202004,서울,가전제품/정보통신기기,1065498
201901,서울,의료/보건,3633792
201902,서울,의료/보건,3066496
201903,서울,의료/보건,3487020
201904,서울,의료/보건,3368808
201905,서울,의료/보건,3528229
201906,서울,의료/보건,3373985
201907,서울,의료/보건,3492110
201908,서울,의료/보건,3550365
201909,서울,의료/보건,3155649
201910,서울,의료/보건,3630095
201911,서울,의료/보건,3595173
201912,서울,의료/보건,3675993
202001,서울,의료/보건,3726144
202002,서울,의료/보건,3463476
202003,서울,의료/보건,3104928
202004,서울,의료/보건,3341103
201901,서울,종합병원,755809
201902,서울,종합병원,617131
201903,서울,종합병원,707431
201904,서울,종합병원,701189
201905,서울,종합병원,727616
201906,서울,종합병원,698338
201907,서울,종합병원,748939
201908,서울,종합병원,756272
201909,서울,종합병원,656319
201910,서울,종합병원,729895
201911,서울,종합병원,738799
201912,서울,종합병원,753503
202001,서울,종합병원,758621
202002,서울,종합병원,658376
202003,서울,종합병원,570333
202004,서울,종합병원,621846
201901,서울,일반병의원/기타의료기관,2877983
201902,서울,일반병의원/기타의료기관,2449364
201903,서울,일반병의원/기타의료기관,2779589
201904,서울,일반병의원/기타의료기관,2667619
201905,서울,일반병의원/기타의료기관,2800614
201906,서울,일반병의원/기타의료기관,2675647
201907,서울,일반병의원/기타의료기관,2743171
201908,서울,일반병의원/기타의료기관,2794094
201909,서울,일반병의원/기타의료기관,2499330
201910,서울,일반병의원/기타의료기관,2900201
201911,서울,일반병의원/기타의료기관,2856374
201912,서울,일반병의원/기타의료기관,2922490
202001,서울,일반병의원/기타의료기관,2967523
202002,서울,일반병의원/기타의료기관,2805100
202003,서울,일반병의원/기타의료기관,2534595
202004,서울,일반병의원/기타의료기관,2719257
201901,서울,자동차,2195702
201902,서울,자동차,1956543
201903,서울,자동차,2575204
201904,서울,자동차,2463015
201905,서울,자동차,2478845
201906,서울,자동차,2256471
201907,서울,자동차,2321229
201908,서울,자동차,2283828
201909,서울,자동차,2125179
201910,서울,자동차,2447276
201911,서울,자동차,2596123
201912,서울,자동차,2802743
202001,서울,자동차,2018786
202002,서울,자동차,1805665
202003,서울,자동차,2810192
202004,서울,자동차,3081897
201901,서울,국산자동차신품,1424196
201902,서울,국산자동차신품,1302423
201903,서울,국산자동차신품,1744513
201904,서울,국산자동차신품,1687136
201905,서울,국산자동차신품,1611936
201906,서울,국산자동차신품,1425672
201907,서울,국산자동차신품,1485645
201908,서울,국산자동차신품,1409116
201909,서울,국산자동차신품,1363670
201910,서울,국산자동차신품,1588976
201911,서울,국산자동차신품,1707964
201912,서울,국산자동차신품,1931727
202001,서울,국산자동차신품,1292675
202002,서울,국산자동차신품,1085631
202003,서울,국산자동차신품,2061692
202004,서울,국산자동차신품,2280683
201901,서울,기타운송수단,114577
201902,서울,기타운송수단,109905
201903,서울,기타운송수단,149628
201904,서울,기타운송수단,131219
201905,서울,기타운송수단,144308
201906,서울,기타운송수단,143844
201907,서울,기타운송수단,136759
201908,서울,기타운송수단,135354
201909,서울,기타운송수단,121186
201910,서울,기타운송수단,131089
201911,서울,기타운송수단,135699
201912,서울,기타운송수단,140408
202001,서울,기타운송수단,90963
202002,서울,기타운송수단,118591
202003,서울,기타운송수단,138354
202004,서울,기타운송수단,156142
201901,서울,자동차 부품 및 정비,656929
201902,서울,자동차 부품 및 정비,544215
201903,서울,자동차 부품 및 정비,681062
201904,서울,자동차 부품 및 정비,644660
201905,서울,자동차 부품 및 정비,722601
201906,서울,자동차 부품 및 정비,686956
201907,서울,자동차 부품 및 정비,698826
201908,서울,자동차 부품 및 정비,739358
201909,서울,자동차 부품 및 정비,640324
201910,서울,자동차 부품 및 정비,727211
201911,서울,자동차 부품 및 정비,752460
201912,서울,자동차 부품 및 정비,730607
202001,서울,자동차 부품 및 정비,635148
202002,서울,자동차 부품 및 정비,601442
202003,서울,자동차 부품 및 정비,610146
202004,서울,자동차 부품 및 정비,645073
201901,서울,여행/교통,1247162
201902,서울,여행/교통,1047980
201903,서울,여행/교통,1110523
201904,서울,여행/교통,1168304
201905,서울,여행/교통,1188161
201906,서울,여행/교통,1120378
201907,서울,여행/교통,1244302
201908,서울,여행/교통,1141198
201909,서울,여행/교통,1016303
201910,서울,여행/교통,1147293
201911,서울,여행/교통,1162818
201912,서울,여행/교통,1237780
202001,서울,여행/교통,1167049
202002,서울,여행/교통,536930
202003,서울,여행/교통,254144
202004,서울,여행/교통,387608
201901,서울,여행사/자동차임대,172400
201902,서울,여행사/자동차임대,116224
201903,서울,여행사/자동차임대,119684
201904,서울,여행사/자동차임대,121724
201905,서울,여행사/자동차임대,130416
201906,서울,여행사/자동차임대,121937
201907,서울,여행사/자동차임대,151500
201908,서울,여행사/자동차임대,119734
201909,서울,여행사/자동차임대,116155
201910,서울,여행사/자동차임대,116019
201911,서울,여행사/자동차임대,113368
201912,서울,여행사/자동차임대,132464
202001,서울,여행사/자동차임대,122484
202002,서울,여행사/자동차임대,30993
202003,서울,여행사/자동차임대,22522
202004,서울,여행사/자동차임대,27109
201901,서울,항공사,503956
201902,서울,항공사,423982
201903,서울,항공사,443476
201904,서울,항공사,445981
201905,서울,항공사,447640
201906,서울,항공사,419248
201907,서울,항공사,471606
201908,서울,항공사,361569
201909,서울,항공사,337016
201910,서울,항공사,399623
201911,서울,항공사,399112
201912,서울,항공사,447127
202001,서울,항공사,424940
202002,서울,항공사,53275
202003,서울,항공사,-103749
202004,서울,항공사,-34408
201901,서울,대중교통,570806
201902,서울,대중교통,507773
201903,서울,대중교통,547363
201904,서울,대중교통,600598
201905,서울,대중교통,610105
201906,서울,대중교통,579192
201907,서울,대중교통,621196
201908,서울,대중교통,659895
201909,서울,대중교통,563133
201910,서울,대중교통,631651
201911,서울,대중교통,650339
201912,서울,대중교통,658188
202001,서울,대중교통,619625
202002,서울,대중교통,452663
202003,서울,대중교통,335371
202004,서울,대중교통,394906
201901,서울,오락/문화,1190510
201902,서울,오락/문화,1101948
201903,서울,오락/문화,1450682
201904,서울,오락/문화,1369465
201905,서울,오락/문화,1497833
201906,서울,오락/문화,1405616
201907,서울,오락/문화,1386808
201908,서울,오락/문화,1367256
201909,서울,오락/문화,1299761
201910,서울,오락/문화,1471202
201911,서울,오락/문화,1413284
201912,서울,오락/문화,1341593
202001,서울,오락/문화,1186159
202002,서울,오락/문화,973377
202003,서울,오락/문화,968773
202004,서울,오락/문화,1139445
201901,서울,스포츠/오락/여가,893539
201902,서울,스포츠/오락/여가,836700
201903,서울,스포츠/오락/여가,1071445
201904,서울,스포츠/오락/여가,1091049
201905,서울,스포츠/오락/여가,1217797
201906,서울,스포츠/오락/여가,1137907
201907,서울,스포츠/오락/여가,1098284
201908,서울,스포츠/오락/여가,1083423
201909,서울,스포츠/오락/여가,1022749
201910,서울,스포츠/오락/여가,1203418
201911,서울,스포츠/오락/여가,1139812
201912,서울,스포츠/오락/여가,1034784
202001,서울,스포츠/오락/여가,898318
202002,서울,스포츠/오락/여가,716726
202003,서울,스포츠/오락/여가,724717
202004,서울,스포츠/오락/여가,886853
201901,서울,서적/문구,296970
201902,서울,서적/문구,265248
201903,서울,서적/문구,379237
201904,서울,서적/문구,278417
201905,서울,서적/문구,280036
201906,서울,서적/문구,267709
201907,서울,서적/문구,288524
201908,서울,서적/문구,283832
201909,서울,서적/문구,277012
201910,서울,서적/문구,267784
201911,서울,서적/문구,273472
201912,서울,서적/문구,306808
202001,서울,서적/문구,287841
202002,서울,서적/문구,256650
202003,서울,서적/문구,244056
202004,서울,서적/문구,252593
201901,서울,교육,1138526
201902,서울,교육,1074595
201903,서울,교육,1200939
201904,서울,교육,991952
201905,서울,교육,1134549
201906,서울,교육,1098704
201907,서울,교육,1160300
201908,서울,교육,1260614
201909,서울,교육,1065444
201910,서울,교육,1080319
201911,서울,교육,1097669
201912,서울,교육,1107031
202001,서울,교육,1125630
202002,서울,교육,1044947
202003,서울,교육,639454
202004,서울,교육,785312
201901,서울,숙박/음식,5139064
201902,서울,숙박/음식,4475650
201903,서울,숙박/음식,5163005
201904,서울,숙박/음식,5028386
201905,서울,숙박/음식,5486806
201906,서울,숙박/음식,5249972
201907,서울,숙박/음식,5429889
201908,서울,숙박/음식,5723903
201909,서울,숙박/음식,4893228
201910,서울,숙박/음식,5396429
